time,Average speed (km/h),Barometric pressure (kPa),Calculated boost (bar),Calculated engine load value (%),Distance travelled (km),Distance travelled (total) (km),Engine coolant temperature (℃),Engine RPM (rpm),Engine RPM x1000 (rpm),Intake manifold absolute pressure (kPa),Long term fuel % trim - Bank 1 (%),OBD Module Voltage (V),Short term fuel % trim - Bank 1 (%),Vehicle acceleration (g),Vehicle speed (km/h)
1147,116.864595,101.104509,-0.256165,55.926605,0.032445,18.517294,92.818178,3846.085326,3.846085,75.487979,1.728177,14.289310,1.590804,0.045437,116.864595
1148,116.936093,101.906854,-0.253968,55.139266,0.032472,18.549766,92.854432,3965.940035,3.965940,76.510045,0.807943,13.910719,0.611406,0.026238,116.936093
1149,116.977710,101.165257,-0.246926,55.847579,0.032488,18.582254,93.814666,3964.270281,3.964270,76.472617,-1.531559,14.343852,-0.537414,0.015272,116.977710
1150,117.023818,100.858613,-0.245846,55.826004,0.032500,18.614754,93.730858,3896.565367,3.896565,76.273963,-0.889333,14.213966,0.205499,0.016920,117.023818
1151,117.050781,101.025478,-0.255303,53.566531,0.032510,18.647264,93.795954,3951.818215,3.951818,75.495128,0.436321,14.185828,1.981229,0.009895,117.050781
1152,117.017651,101.403059,-0.321364,43.433001,0.032510,18.679774,93.661090,3907.635669,3.907636,69.266671,1.983004,14.106808,-0.102543,-0.012158,117.017651
1153,116.955727,100.835392,-0.246152,53.400964,0.032496,18.712270,93.726655,3927.078496,3.927078,76.220143,3.823547,14.039369,-0.438624,-0.022725,116.955727
1154,116.987842,100.896667,-0.273153,49.570298,0.032492,18.744762,93.190768,3938.679320,3.938679,73.581371,-2.322057,13.964491,1.653630,0.011786,116.987842
1155,117.224551,101.624344,-0.240605,55.040634,0.032529,18.777292,93.729492,3937.637859,3.937638,77.563843,-3.436931,14.266896,-1.219827,0.086866,117.224551
1156,117.635301,101.478722,-0.250140,55.950732,0.032619,18.809911,93.310844,3852.170500,3.852171,76.464689,-0.937022,14.067032,-1.487836,0.150734,117.635301
1157,118.052939,101.807581,-0.211822,58.562504,0.032734,18.842646,93.782021,3936.962681,3.936963,80.625373,0.795961,14.465084,-3.327537,0.153261,118.052939
1158,118.295675,101.560218,-0.238066,56.026421,0.032826,18.875472,93.250537,3954.183752,3.954184,77.753646,0.836928,14.209109,-1.214628,0.089078,118.295675
1159,118.249154,101.018256,-0.260366,55.388963,0.032853,18.908325,94.123687,3914.699840,3.914700,74.981645,-0.524571,13.915659,2.063642,-0.017072,118.249154
1160,117.870731,101.308104,-0.245628,52.900979,0.032794,18.941120,93.909202,3891.399001,3.891399,76.745325,-2.548645,14.412573,1.795789,-0.138871,117.870731
1161,117.207951,101.521485,-0.289721,50.922105,0.032650,18.973770,93.972050,3795.291661,3.795292,72.549432,-0.110606,14.042436,1.310715,-0.243222,117.207951
1162,116.437029,101.273555,-0.272764,51.491193,0.032451,19.006220,93.183174,3874.233521,3.874234,73.997201,0.415489,14.437841,-0.215327,-0.282907,116.437029
1163,115.817582,101.455960,-0.252654,54.411350,0.032258,19.038478,92.793095,3901.626082,3.901626,76.190601,1.756988,14.202731,5.104726,-0.227320,115.817582
1164,115.554967,101.109756,-0.268236,50.214997,0.032135,19.070613,92.263672,3905.066204,3.905066,74.286191,1.545964,14.492337,1.309238,-0.096372,115.554967
1165,115.687325,101.332365,-0.273911,52.718887,0.032117,19.102730,91.718829,3878.905392,3.878905,73.941304,1.155056,14.251507,-1.032742,0.048572,115.687325
1166,116.070721,101.459448,-0.246012,54.596034,0.032189,19.134919,91.172585,3905.459266,3.905459,76.858216,-1.393646,14.083726,-0.571072,0.140696,116.070721
1167,116.472469,100.963339,-0.242219,55.993518,0.032298,19.167216,91.787001,3852.590967,3.852591,76.741451,-1.145426,14.309626,5.341656,0.147430,116.472469
1168,116.737094,101.338411,-0.278543,51.531935,0.032390,19.199607,91.871639,3924.896983,3.924897,73.484142,-0.085709,14.270631,1.029666,0.097110,116.737094
1169,116.873263,101.948459,-0.254170,53.278252,0.032446,19.232052,91.606808,3873.546052,3.873546,76.531440,-0.678392,14.255597,-2.826099,0.049970,116.873263
1170,116.941187,101.029117,-0.262157,53.683020,0.032474,19.264527,91.260136,3878.680228,3.878680,74.813410,1.386802,13.972776,-1.518836,0.024926,116.941187
1171,116.889923,102.043004,-0.266681,51.757003,0.032477,19.297003,91.271842,3869.732580,3.869733,75.374894,-0.870896,13.987488,-0.002151,-0.018812,116.889923
1172,116.602777,101.524098,-0.257644,52.532700,0.032430,19.329433,89.731277,3846.493901,3.846494,75.759736,-0.838121,14.331196,1.110756,-0.105375,116.602777
1173,116.091062,100.969137,-0.255976,54.493441,0.032319,19.361751,89.462904,3928.918559,3.928919,75.371500,0.268332,14.181724,1.806460,-0.187785,116.091062
1174,115.539598,101.424133,-0.258646,55.999759,0.032171,19.393922,89.154783,3898.758107,3.898758,75.559537,1.976929,14.025078,1.455669,-0.202372,115.539598
1175,115.143823,101.199123,-0.268644,52.386160,0.032039,19.425962,89.479168,3818.419067,3.818419,74.334677,-1.975395,14.336566,0.222046,-0.145238,115.143823
1176,114.955549,101.636507,-0.229426,55.328347,0.031958,19.457920,88.788488,3839.758605,3.839759,78.693872,-0.616021,14.141969,4.317978,-0.069092,114.955549
1177,114.864999,101.462562,-0.251292,53.569082,0.031920,19.489839,89.028505,3822.624484,3.822624,76.333401,2.557631,14.241534,-3.597600,-0.033229,114.864999
1178,114.675787,101.364970,-0.256759,52.764436,0.031881,19.521720,89.794918,3861.191587,3.861192,75.689041,2.095639,14.027128,-2.610824,-0.069436,114.675787
1179,114.236704,101.681485,-0.247298,54.871784,0.031793,19.553513,89.689524,3839.100182,3.839100,76.951671,-0.400139,14.262040,-2.720598,-0.161131,114.236704
1180,113.589188,101.237944,-0.253264,53.328318,0.031642,19.585156,89.545873,3880.276046,3.880276,75.911528,0.599426,14.268854,3.245519,-0.237621,113.589188
1181,112.986771,101.497385,-0.273268,50.723216,0.031469,19.616625,89.657837,3818.660666,3.818661,74.170594,0.240112,14.253882,0.046170,-0.221071,112.986771
1182,112.705617,101.246713,-0.277773,50.379969,0.031346,19.647971,90.010678,3873.451442,3.873451,73.469404,0.222873,14.262346,1.486848,-0.103176,112.705617
1183,112.807428,101.140511,-0.235447,59.160010,0.031321,19.679292,89.509122,3807.256102,3.807256,77.595780,-0.946508,13.935168,0.096970,0.037362,112.807428
1184,113.122769,101.655845,-0.241317,55.681969,0.031379,19.710671,89.409188,3797.292048,3.797292,77.524137,0.184680,14.179256,1.199442,0.115721,113.122769
1185,113.473757,100.940537,-0.243611,54.538771,0.031472,19.742143,90.468338,3750.802034,3.750802,76.579453,0.198103,14.129344,2.058480,0.128803,113.473757
1186,113.841984,101.421087,-0.263772,50.483711,0.031572,19.773715,91.082944,3802.171399,3.802171,75.043897,-2.364959,14.398008,2.823609,0.135129,113.841984
1187,114.276223,101.453175,-0.287410,46.855970,0.031683,19.805398,92.136289,3864.195362,3.864195,72.712166,-2.486702,14.392070,-0.270815,0.159354,114.276223
1188,114.728398,101.470163,-0.234798,55.835536,0.031806,19.837204,93.204332,3748.388853,3.748389,77.990370,-2.214722,14.216466,-2.350917,0.165936,114.728398
1189,115.045146,101.875038,-0.246264,56.524093,0.031913,19.869117,92.912838,3859.237272,3.859237,77.248627,0.650928,14.111665,-0.224329,0.116238,115.045146
1190,115.051779,101.282981,-0.278419,51.324160,0.031958,19.901075,92.672000,3869.530562,3.869531,73.441087,-0.499599,14.126955,1.981904,0.002434,115.051779
1191,114.615102,101.161241,-0.261172,51.484621,0.031898,19.932973,93.017123,3843.476565,3.843477,75.044076,-0.338334,14.385474,-0.806190,-0.160249,114.615102
1192,113.728703,101.261286,-0.256223,53.356352,0.031714,19.964688,93.443570,3794.236659,3.794237,75.638953,2.231581,14.255209,0.846264,-0.300000,113.728703
1193,112.592529,101.221022,-0.248919,56.744390,0.031434,19.996121,92.905141,3683.864208,3.683864,76.329101,0.081425,14.256260,-1.441848,-0.300000,112.592529
1194,111.527171,101.831453,-0.283271,47.865365,0.031128,20.027249,92.983932,3817.436418,3.817436,73.504370,0.742661,14.114666,-1.592950,-0.300000,111.527171
1195,110.755505,101.069794,-0.279863,48.839464,0.030873,20.058121,91.975623,3761.966730,3.761967,73.083463,-0.508630,14.280400,3.695557,-0.283180,110.755505
1196,110.279897,101.279019,-0.261142,49.931380,0.030699,20.088821,91.477819,3690.966254,3.690966,75.164792,-1.602061,14.401013,-0.143082,-0.174535,110.279897
1197,109.968142,101.558501,-0.267678,51.924433,0.030590,20.119411,91.531296,3709.594189,3.709594,74.790711,-2.316148,14.130486,1.573519,-0.114405,109.968142
1198,109.734304,101.100410,-0.262079,49.851479,0.030514,20.149925,91.379644,3663.844530,3.663845,74.892531,-0.930192,14.284958,1.435990,-0.085812,109.734304
1199,109.614212,101.365800,-0.218448,56.367297,0.030465,20.180390,91.722316,3676.977220,3.676977,79.520989,0.330067,14.165921,3.372375,-0.044070,109.614212
1200,109.659683,101.645192,-0.237037,57.022157,0.030455,20.210845,92.546120,3709.551418,3.709551,77.941512,1.326112,14.497059,2.039207,0.016686,109.659683
1201,109.799220,101.159688,-0.254513,53.800364,0.030480,20.241325,92.637257,3670.664463,3.670664,75.708413,0.583771,14.339645,-0.505054,0.051207,109.799220
1202,109.881228,101.269611,-0.282227,49.709973,0.030511,20.271836,93.008777,3694.090309,3.694090,73.046910,0.525423,14.001974,-0.254534,0.030095,109.881228
1203,109.865986,101.280230,-0.263785,48.935858,0.030520,20.302357,92.304879,3730.212364,3.730212,74.901769,0.888801,14.068553,-5.130618,-0.005594,109.865986
1204,109.887140,101.219656,-0.290833,46.440744,0.030521,20.332878,93.026136,3693.125249,3.693125,72.136327,1.697996,14.085428,-1.133596,0.007763,109.887140
1205,110.059165,100.913467,-0.253022,52.765096,0.030548,20.363426,93.183759,3698.886305,3.698886,75.611257,2.014790,14.197309,-4.772037,0.063129,110.059165
1206,110.297518,101.617100,-0.254772,52.446475,0.030605,20.394031,93.368595,3788.060832,3.788061,76.139914,3.553816,14.105070,-0.023349,0.087469,110.297518
1207,110.429513,101.427225,-0.247972,51.650283,0.030657,20.424688,92.560954,3768.369320,3.768369,76.630036,-1.429314,14.197337,-0.053477,0.048439,110.429513
1208,110.447178,101.371532,-0.268401,50.842774,0.030677,20.455365,91.529071,3727.608599,3.727609,74.531411,1.520860,14.052268,-1.521734,0.006482,110.447178
1209,110.519692,101.269751,-0.270420,50.809539,0.030690,20.486055,91.069857,3783.768031,3.783768,74.227749,2.571325,14.317245,0.370981,0.026611,110.519692
1210,110.722696,101.677904,-0.245873,54.231108,0.030728,20.516783,90.882169,3682.002107,3.682002,77.090584,1.760056,14.096432,3.923939,0.074497,110.722696
1211,110.868940,101.022460,-0.244282,54.812693,0.030777,20.547560,91.106374,3777.908012,3.777908,76.594254,1.960899,14.175362,-0.909248,0.053667,110.868940
1212,110.693675,101.388424,-0.253645,54.887632,0.030773,20.578332,91.588948,3690.437716,3.690438,76.023968,-0.787160,14.265300,-0.394884,-0.064317,110.693675
1213,110.153674,100.932117,-0.271982,50.842618,0.030673,20.609006,92.201947,3718.435953,3.718436,73.733930,0.860491,13.802016,2.324840,-0.198165,110.153674
1214,109.470680,101.018024,-0.244219,53.879479,0.030503,20.639509,92.485146,3666.190703,3.666191,76.596145,1.365739,14.157992,-1.115854,-0.250640,109.470680
1215,108.901120,101.414980,-0.274906,50.090891,0.030329,20.669838,93.174716,3704.436213,3.704436,73.924334,-1.107182,14.325944,-3.388816,-0.209013,108.901120
1216,108.519531,101.458004,-0.259525,54.273554,0.030197,20.700036,92.660896,3669.928053,3.669928,75.505489,-1.140493,14.143496,-1.480831,-0.140033,108.519531
1217,108.238670,101.803880,-0.257222,52.407615,0.030105,20.730141,92.723983,3643.555103,3.643555,76.081702,-2.250425,14.374845,3.283679,-0.103068,108.238670
1218,107.988377,101.602732,-0.282120,50.668653,0.030032,20.760172,93.063945,3640.225561,3.640226,73.390758,-0.093087,14.259961,-0.769686,-0.091850,107.988377
1219,107.803589,101.394175,-0.269229,50.018391,0.029971,20.790144,92.786952,3715.317089,3.715317,74.471243,1.325258,14.417317,-2.380713,-0.067812,107.803589
1220,107.736318,100.883094,-0.252416,51.059238,0.029936,20.820080,93.489696,3633.231482,3.633231,75.641465,-1.126854,14.099955,4.230361,-0.024687,107.736318
1221,107.728887,101.486335,-0.246646,57.914963,0.029926,20.850005,92.666249,3603.176046,3.603176,76.821724,-0.620819,14.473855,1.063960,-0.002727,107.728887
1222,107.608296,100.986195,-0.270450,51.206704,0.029908,20.879913,93.259605,3642.699147,3.642699,73.941154,0.655386,14.178520,0.656618,-0.044253,107.608296
1223,107.225768,101.591456,-0.278997,51.527093,0.029838,20.909751,93.984683,3641.363094,3.641363,73.691724,0.823787,14.376655,1.716887,-0.140377,107.225768
1224,106.624061,101.155603,-0.271885,50.362502,0.029701,20.939453,93.878309,3548.077506,3.548078,73.967133,0.560452,14.180935,1.934213,-0.220810,106.624061
1225,106.047894,101.724269,-0.271485,48.682461,0.029538,20.968991,93.053053,3609.202515,3.609203,74.575774,1.754110,14.103904,3.231378,-0.211437,106.047894
1226,105.755151,100.860557,-0.265691,49.496106,0.029417,20.998408,93.171898,3655.789175,3.655789,74.291431,1.758236,14.045056,0.010251,-0.107428,105.755151
1227,105.835806,101.366323,-0.247411,53.448980,0.029388,21.027795,92.196196,3589.193380,3.589193,76.625183,-1.438255,14.069543,-2.369024,0.029598,105.835806
1228,106.229819,101.413770,-0.273159,53.339311,0.029454,21.057249,92.976680,3630.771616,3.630772,74.097821,3.343399,14.068887,2.289552,0.144592,106.229819
1229,106.830435,100.781065,-0.273196,52.250162,0.029592,21.086841,93.505602,3623.629615,3.623630,73.461442,-1.657522,14.083701,1.511511,0.220410,106.830435
1230,107.497080,101.703634,-0.262918,52.131121,0.029768,21.116608,93.379982,3731.606977,3.731607,75.411825,-0.457817,13.942721,1.205282,0.244640,107.497080
1231,108.038792,101.250867,-0.259289,53.216619,0.029936,21.146544,92.797237,3618.770031,3.618770,75.321992,-0.604795,14.245493,0.811026,0.198793,108.038792
1232,108.286952,101.540467,-0.290184,49.542974,0.030045,21.176589,92.829358,3566.500908,3.566501,72.522018,1.847505,14.306676,-4.034154,0.091068,108.286952
1233,108.205969,101.274012,-0.294431,48.345070,0.030068,21.206657,92.933034,3695.770684,3.695771,71.830886,1.090335,14.100291,-0.037998,-0.029718,108.205969
1234,107.897251,101.423791,-0.270941,49.098379,0.030014,21.236672,92.958038,3704.710238,3.704710,74.329672,-0.389977,14.359172,1.679758,-0.113291,107.897251
1235,107.449735,101.125147,-0.260256,51.368674,0.029909,21.266581,93.089556,3681.449261,3.681449,75.099513,2.024265,14.458673,4.389630,-0.164226,107.449735
1236,106.807056,101.293042,-0.260437,51.881260,0.029758,21.296339,92.581201,3568.413985,3.568414,75.249370,1.101627,14.404789,-0.608280,-0.235845,106.807056
1237,105.864603,101.111761,-0.293817,47.687932,0.029538,21.325877,92.971825,3659.293228,3.659293,71.730032,2.350936,14.114494,0.105589,-0.300000,105.864603
1238,104.704030,101.820944,-0.297500,46.429439,0.029246,21.355122,92.920810,3552.444363,3.552444,72.070901,0.015277,14.279438,0.110474,-0.300000,104.704030
1239,103.622828,101.562530,-0.261445,52.676185,0.028934,21.384057,93.587112,3527.752327,3.527752,75.418026,0.339462,14.326270,0.405631,-0.300000,103.622828
1240,102.890746,101.258619,-0.269858,52.458717,0.028682,21.412739,92.303656,3559.943013,3.559943,74.272845,4.182436,14.287338,-2.378471,-0.268654,102.890746
1241,102.544644,100.975884,-0.297560,46.927327,0.028533,21.441272,91.614035,3513.812828,3.513813,71.219836,0.411374,14.190513,4.544086,-0.127010,102.544644
1242,102.428539,101.220033,-0.277406,50.273295,0.028468,21.469740,92.717851,3522.274177,3.522274,73.479408,3.169689,13.981343,6.113584,-0.042607,102.428539
1243,102.342350,101.385438,-0.310059,43.658128,0.028440,21.498181,92.778539,3480.866166,3.480866,70.379571,1.446873,14.107719,0.915285,-0.031629,102.342350
1244,102.161482,100.943570,-0.275547,51.193261,0.028403,21.526584,92.727298,3487.025124,3.487025,73.388860,-1.376047,14.283769,-1.062153,-0.066374,102.161482
1245,101.927698,101.190453,-0.245478,55.570609,0.028346,21.554930,92.108449,3516.759713,3.516760,76.642687,0.614081,14.088358,-2.209128,-0.085792,101.927698
1246,101.842611,101.570804,-0.269168,52.675852,0.028301,21.583231,92.810831,3535.530732,3.535531,74.654042,1.173197,14.037668,-0.968094,-0.031225,101.842611
1247,102.089930,101.541982,-0.250703,53.383321,0.028324,21.611555,92.776979,3441.921049,3.441921,76.471703,0.104766,14.231240,-1.344053,0.090759,102.089930
1248,102.627414,101.861259,-0.290827,48.603457,0.028433,21.639988,92.771903,3521.683407,3.521683,72.778510,-0.857136,14.105076,-0.057933,0.197242,102.627414
1249,103.170098,101.353719,-0.257454,52.339507,0.028583,21.668571,92.426557,3442.407318,3.442407,75.608282,1.603625,14.375011,0.503113,0.199150,103.170098
1250,103.385833,102.005686,-0.255696,53.425653,0.028688,21.697259,92.715858,3582.412512,3.582413,76.436056,1.181589,14.101293,-0.940014,0.079169,103.385833
1251,103.148230,101.083574,-0.307260,45.539276,0.028685,21.725945,92.519506,3442.291689,3.442292,70.357524,-1.075589,14.334025,-0.584151,-0.087194,103.148230
1252,102.643306,101.261378,-0.278467,48.306051,0.028582,21.754527,91.874196,3498.067136,3.498067,73.414630,-2.574291,14.148271,-0.055487,-0.185293,102.643306
1253,102.216601,101.289877,-0.262795,53.424536,0.028453,21.782980,91.544096,3535.055653,3.535056,75.010330,1.349409,14.136485,2.265791,-0.156589,102.216601
1254,102.084605,100.504649,-0.306540,43.815038,0.028375,21.811355,91.380689,3472.299455,3.472299,69.850698,-0.669289,14.475403,-1.845747,-0.048439,102.084605
1255,102.189051,100.849679,-0.256666,52.555826,0.028371,21.839726,91.496197,3485.079920,3.485080,75.183089,-1.230877,14.265224,0.439400,0.038329,102.189051
1256,102.310075,101.165039,-0.244625,52.652020,0.028403,21.868129,91.876336,3497.977903,3.497978,76.702545,1.127799,14.329684,2.172717,0.044413,102.310075
1257,102.291674,101.252716,-0.276659,48.896388,0.028417,21.896546,91.612977,3553.740501,3.553741,73.586787,0.547391,14.201430,2.113497,-0.006753,102.291674
1258,102.165246,101.037009,-0.258568,52.727047,0.028397,21.924942,91.343873,3480.062554,3.480063,75.180189,-0.133570,14.156884,2.171367,-0.046396,102.165246
1259,102.082654,101.202602,-0.273549,50.703133,0.028368,21.953310,91.584596,3540.824935,3.540825,73.847665,-0.713029,13.901039,2.646712,-0.030309,102.082654
1260,102.140370,101.460892,-0.304876,46.169138,0.028364,21.981675,91.115027,3485.810591,3.485811,70.973263,-0.038511,14.011342,1.775699,0.021180,102.140370
1261,102.283403,101.528890,-0.281803,49.846736,0.028392,22.010067,90.940820,3538.725264,3.538725,73.348626,0.351685,14.284624,-2.302962,0.052489,102.283403
1262,102.388858,101.776954,-0.276685,50.194921,0.028427,22.038493,90.811468,3510.152637,3.510153,74.108485,-2.862214,14.232573,1.711040,0.038699,102.388858
1263,102.396055,101.288830,-0.282055,46.265493,0.028442,22.066936,90.756715,3511.522521,3.511523,73.083325,-1.532810,14.116781,1.437274,0.002641,102.396055
1264,102.320697,101.428716,-0.253487,53.123031,0.028433,22.095369,90.652454,3406.888579,3.406889,76.080009,2.061739,13.849672,-1.072223,-0.027655,102.320697
1265,102.208516,101.396643,-0.266316,51.388224,0.028407,22.123776,90.195206,3533.484926,3.533485,74.765007,0.127487,14.129027,-3.023761,-0.041167,102.208516
